date,AAPL,AMZN,ASML,DXCM,INTC,MSFT,NVDA,NFLX,PEP,SGEN
2020/5/27,78.43751812,120.5195,313.2578119,89.9075,59.55492938,178.2297587,85.05617947,419.89,122.667807,152.97
2020/5/28,78.47203842,120.055,314.6739776,90.4575,57.81213252,177.8278325,84.6745603,413.44,124.0556852,151.55
2020/5/29,78.39560061,122.1185,324.0560751,94.5775,58.96462722,179.6414019,88.55061387,419.73,123.3617461,157.21
2020/6/1,79.35970327,123.552,321.3220886,94.675,57.96205053,179.2296726,87.85970857,425.92,124.7121141,159.02
2020/6/2,79.72709789,123.6205,329.1896756,93.9375,58.20566729,181.2687128,88.04927104,427.31,124.3745221,160.82
2020/6/3,80.16599884,123.92,340.5681734,91.465,58.02763966,181.7098513,87.49305485,421.97,124.5526957,155.05
2020/6/4,79.47559285,123.03,347.2654568,86.2125,59.00210672,179.3179003,87.5030367,414.33,123.3926705,150.43
2020/6/5,81.73913821,124.15,351.3074297,91.1225,60.28577968,183.5136176,89.03520075,419.6,125.1598781,148.39
2020/6/8,82.22242241,126.203,343.4693461,92.155,59.65799801,184.6507747,87.8873254,419.49,124.942521,150.86
2020/6/9,84.81884209,130.043,343.548022,95.125,59.06769585,186.0624179,90.29287287,434.05,125.6607444,148.94
2020/6/10,87.00101818,132.3725,342.1613597,96.2925,59.84539552,192.9637847,93.49444693,434.48,126.7569802,156.7
2020/6/11,82.82406192,127.898,327.3801306,90.6775,55.93815739,182.6019314,87.79998706,425.56,120.8127365,148.55
2020/6/12,83.53912527,127.251,337.3916351,92.5575,55.591472,184.0429838,89.15996981,418.07,121.9089722,151.16
2020/6/15,84.57226853,128.634,344.2167668,99.6875,56.31295242,185.2193532,91.56801265,425.5,123.3076178,155.56
2020/6/16,86.81362227,130.7635,346.2230015,98.25,56.59404869,189.7581782,90.51745717,436.13,124.4322044,156.88
2020/6/17,86.69280122,132.049,356.4115267,100.795,56.67837757,190.4149844,92.18936257,447.77,124.5172572,158.38
2020/6/18,86.72732152,132.699,352.939954,100.4775,56.29421267,192.4540246,92.00969512,449.87,125.4811886,159.99
2020/6/19,86.23170865,133.7505,354.7003266,102.34,55.86319839,191.3070645,92.44139607,453.72,124.0636424,169.91
2020/6/22,88.48785681,135.691,358.2604097,101.5825,56.30358254,196.6203327,95.09149089,468.04,123.8462853,170.92
2020/6/23,90.37661035,138.2205,360.5715134,101.725,56.14429466,197.9339452,94.32540886,466.26,124.1392449,171.13
2020/6/24,88.78127935,136.72,355.5952646,98.575,55.36659498,193.9440925,92.18437181,457.85,122.4381894,164.8
2020/6/25,89.95990101,137.729,360.483003,99.5225,54.8231422,196.3948619,94.72466985,465.91,124.1864964,167.86
2020/6/26,87.1958113,134.6435,355.7722853,95.765,53.87678476,192.4638277,91.38085906,443.4,121.84282,165.59
2020/6/29,89.20538589,134.019,358.7718028,99.55,54.59826518,194.5322771,91.83002768,447.24,123.8746362,164.37
2020/6/30,89.95003807,137.941,361.9385066,101.35,56.05996578,199.5024376,94.80202667,455.04,124.9897726,169.92
2020/7/1,89.77990231,143.935,361.5057893,100.0525,55.10423847,200.6690039,95.12393084,485.64,125.0842757,167.52
2020/7/2,89.77990231,144.515,367.0426037,101.8375,55.40407448,202.198284,95.94491125,476.89,125.5473407,169.03
2020/7/6,92.18152887,152.852,379.0800119,105.795,55.78823938,206.5508506,98.21071737,493.81,125.9726046,170.45
2020/7/7,91.89550353,150.006,375.6969494,106.465,54.63574468,204.1490965,98.53511693,493.16,126.2277629,176.14
2020/7/8,94.03576211,154.0555,385.4429229,108.7775,54.91684095,208.6389062,101.9712568,502.78,126.8420329,175.53
2020/7/9,94.37110217,159.1315,387.9998886,110.125,54.73881332,210.0995648,104.8958436,507.76,125.4150364,181.17
2020/7/10,94.60534706,160,389.2980405,109.91,55.77886951,209.4623647,104.5988932,548.73,127.0688403,174.35
2020/7/13,94.16891184,155.2,382.1877087,101.0575,54.88873133,202.9923333,100.3367821,525.5,127.4941042,168.58
2020/7/14,95.7272568,154.2,390.2618199,102.585,55.26352635,204.2471273,103.5782823,524.88,128.070573,173.43
2020/7/15,96.38560823,150.4435,369.2160246,104.485,55.31037573,203.9432319,102.083549,523.26,126.3411666,177.89
2020/7/16,95.19958936,149.995,378.8439842,103.305,55.41344436,199.9043638,101.1602579,527.39,126.5207225,177.66
2020/7/17,95.00726198,148.0985,377.2409634,106.1075,56.21925366,198.8848437,101.8265247,492.99,127.2578465,182.37
2020/7/20,97.00943936,159.842,385.0003711,108.0925,57.29678936,207.4331276,104.9133112,502.41,125.7930487,184.43
2020/7/21,95.67054488,156.9145,377.4671565,107.255,56.87514496,204.6392504,103.0941784,490.1,127.0404894,177.6
2020/7/22,95.93931007,154.9955,386.1018333,106.5375,57.2030906,207.5801738,104.1946415,489.82,128.533638,176.83
2020/7/23,91.57249216,149.3275,377.8703704,105.0025,56.59404869,198.5515391,101.1103503,477.58,129.544821,172.9
2020/7/24,91.34564447,150.4455,361.5942997,105.4375,47.40220071,197.3359574,101.756654,480.45,128.5808896,168.815
2020/7/27,93.51056041,152.7605,375.4609218,105.8575,46.4464734,199.8357423,104.0224602,495.65,130.1023892,171.36
2020/7/28,91.97440707,150.0165,370.1306316,104.4475,46.13726751,198.041779,101.9662661,488.51,129.8283302,171.35
2020/7/29,93.7374081,151.6765,358.5849477,106.77,45.04099206,200.0416069,104.4616472,484.48,130.3480972,168.42
2020/7/30,94.87164651,152.594,356.7262302,107.84,44.96603305,199.8847577,105.9439037,485.8,130.1212898,171.14
2020/7/31,104.8036299,158.234,347.8653603,108.885,44.72241629,200.9728993,105.9513898,488.88,130.0929389,166.27
2020/8/3,107.4444328,155.5945,360.5420099,110.9175,45.2564992,212.2758481,109.8990829,498.62,129.1857093,169.04
2020/8/4,108.1619619,156.9415,364.2004379,110.4725,46.03419887,209.0898478,112.0700645,509.64,129.913383,165.07
2020/8/5,108.5540139,160.2515,362.4105618,112.9475,45.83743149,208.7467401,112.6589744,502.11,128.7604454,162.59
2020/8/6,112.3413839,161.25,363.1186447,109.75,45.81856459,212.0895896,113.1455738,509.08,128.3918834,161.8
2020/8/7,109.7872157,158.373,360.0109478,110.175,45.30915498,208.2957985,111.7880864,494.73,129.2235105,160.45
2020/8/10,111.3829529,157.408,359.3618719,105.305,46.43174283,204.1490965,111.4437238,483.38,128.5052871,157.7
2020/8/11,108.0704396,154.0335,355.3297335,102.7875,45.46009116,199.3749976,108.2995435,466.93,127.6925606,153.48
2020/8/12,111.6620834,158.112,368.6062866,106.9725,46.40344229,205.0705859,114.1911385,475.47,130.2252432,158.79
2020/8/13,113.6382286,158.051,368.5571142,108.82,45.80913108,204.590235,114.2185877,481.33,130.5087524,160.14
2020/8/14,113.5369512,157.401,364.9576931,106.29,46.12043695,204.7862966,115.4263522,482.68,129.9984358,157.27
2020/8/17,113.2405294,159.1205,372.2450456,110.23,46.158171,206.1391213,123.1420708,482.35,130.3386469,161.82
2020/8/18,114.1841387,165.6245,370.9763972,109.305,45.89403268,207.3252938,122.3809795,491.87,130.5182027,157.57
2020/8/19,114.3274093,163.024,368.7341349,108.22,45.59216032,206.0674663,121.1607381,484.53,128.9494516,157.72
2020/8/20,116.8642856,164.8685,366.0099829,107.97,46.38457527,210.8629323,121.185692,497.9,129.2046099,158.5
2020/8/21,122.8865881,164.236,365.9608105,106.725,46.48834389,209.3299555,126.6006691,492.31,128.9589019,157.5
2020/8/24,124.356346,165.373,371.7336525,105.6975,46.35627474,209.9883494,126.9674902,488.81,130.0740382,154.86
2020/8/25,123.3361611,167.3245,374.5266459,107.5175,46.62984656,212.7201928,127.2644405,490.58,129.7527278,154.89
2020/8/26,125.0134143,172.0925,379.5323981,106.4225,46.7430487,217.3191234,127.4940156,547.53,130.8584138,154.48
2020/8/27,123.5189545,170,369.9929488,106.9375,46.60154603,222.655062,126.0491899,526.27,130.7922616,154.11
2020/8/28,123.3188698,170.09,373.1891561,104.7375,47.5731977,224.9741809,131.234592,523.89,132.2476091,153.66
2020/8/31,127.5008871,172.548,367.9867141,106.3525,48.06374029,221.6232507,133.4979027,529.56,132.3610128,158.34
2020/9/1,132.5795802,174.956,380.4961775,105.5475,47.91280411,223.3331095,137.9959254,556.55,131.538836,153.66
2020/9/2,129.8327384,176.5725,391.8943442,111.9275,49.29009676,227.6372368,143.2427858,552.84,135.4134622,156.07
2020/9/3,119.4382147,168.4,369.9339419,103.2375,47.53546365,213.5358151,129.9534018,525.75,132.6555556,149.7
2020/9/4,119.5172605,164.731,361.3386031,99.56,47.2430248,210.5386488,126.029489,516.05,132.0749437,149.21
2020/9/8,111.4743496,157.492,341.6007942,97.2975,46.13930398,199.1494169,118.9454785,507.02,129.0195922,146.48
2020/9/9,115.9206763,163.4305,353.4218437,100.42,46.80908328,207.6299235,126.9530563,500.19,130.5044359,148.38
2020/9/10,112.1363583,158.7555,351.091071,97.505,46.18647153,201.8124728,122.9268023,480.67,128.2676521,145.95
2020/9/11,110.6641301,155.811,353.2841609,95.865,46.48834389,200.495685,121.456583,482.03,129.2670662,149.97
2020/9/14,113.9791137,155.1485,361.8499963,98.4025,46.61097954,201.8517799,128.5231206,476.26,130.0856338,171.79
2020/9/15,114.1619071,157.8065,364.121762,99.4925,47.16755671,205.163403,129.7087813,495.99,129.0862198,174.87
2020/9/16,110.7925796,153.905,356.3820233,98.48,47.51659663,201.498016,124.9511618,483.86,128.4770532,176.62
2020/9/17,109.0239296,150.4365,360.6698582,96.5525,47.46942907,199.3950862,124.4419518,470.2,126.7828084,175.66
2020/9/18,105.5656756,147.7455,360.2764789,97.3275,47.06378809,196.918739,121.7036997,469.96,125.1361548,180.94
2020/9/21,108.7670307,148.0235,356.6180509,97.9225,46.90341839,199.0314956,124.9786193,487.35,124.9172356,178.83
2020/9/22,110.4763963,156.4495,358.6046166,99.5325,47.12038915,203.8269616,126.1817528,491.17,125.7833944,181.95
2020/9/23,105.8423359,149.993,351.6418021,96.5175,46.05440237,197.1152745,121.0497142,470.61,124.6887981,179.27
2020/9/24,106.9292157,150.9895,354.1987679,95.5075,46.37514176,199.6702359,123.2887408,473.08,125.2408554,179.43
2020/9/25,110.9407904,154.7565,354.5134714,100.59,47.11095564,204.2200326,128.5380974,482.88,127.1159464,184.95
2020/9/28,113.588825,158.7025,364.9183552,100.0475,48.51654883,205.8119701,130.1480998,490.65,131.3230036,190.51
2020/9/29,112.7292018,157.244,367.8096934,100.545,48.29014456,203.6697332,132.0526452,493.48,130.5520271,190.96
2020/9/30,114.4286867,157.4365,363.1579826,103.0575,48.84672173,206.6865531,135.0954249,500.03,131.922652,195.69
2020/10/1,115.3969978,161.063,375.687115,103.46,49.28066325,208.7796561,135.9341239,527.51,134.0166624,197.89
2020/10/2,111.6719642,156.25,363.8758999,96.13,48.12034136,202.6182683,130.4201777,503.06,131.4086677,193.08
2020/10/5,115.1104568,159.96,375.7854598,95.6275,48.76182013,206.735687,136.2136902,520.65,131.2849307,202.48
2020/10/6,111.8102943,154.998,363.9840793,93.7225,48.45994777,202.3431187,137.1522342,505.87,129.1623656,199.61
2020/10/7,113.7073937,159.7845,369.5799005,98.455,49.68630424,206.1952143,139.4237104,534.66,130.4092536,201.03
2020/10/8,113.5987057,159.5275,374.5856528,96.875,50.34665003,206.9322225,138.1731504,531.79,131.2087848,198.73
2020/10/9,115.5748509,164.3325,382.5515846,96.5,49.82780691,212.0716256,137.4143276,539.44,131.7703604,200.78
2020/10/12,122.9162302,172.1465,392.4352408,98.545,50.82775911,217.5647927,142.0396523,539.81,135.2825868,205.87
2020/10/13,119.6555907,172.1815,398.4441104,100.235,50.78059156,218.9995018,142.2618076,554.09,136.6246571,211.93
2020/10/14,119.7445172,168.1855,391.441958,98.5025,50.51645324,217.0341469,140.7341775,541.45,135.6537977,209.15
2020/10/15,119.2702424,166.9325,380.1716396,99.895,50.79945858,215.8549339,139.4836175,541.94,134.6163108,204.49
2020/10/16,117.6003997,163.6355,380.4961775,101.25,51.09189743,215.8549339,137.9010725,530.79,134.9018576,200.93
2020/10/19,114.596659,160.3605,378.9324946,99.375,51.48810491,210.5091685,134.7684322,530.72,132.9506207,198.22
2020/10/20,116.1084101,160.8505,378.5882877,98.1075,50.4032511,210.9317198,136.2436437,525.42,132.9791754,198.02
2020/10/21,115.4760436,159.247,376.6607288,96.96,50.46928568,211.0791214,135.038014,489.05,132.8744749,197.71
2020/10/22,114.3694023,158.82,369.284866,98.94875,50.84662613,211.1675624,133.4030503,485.23,132.8839931,200.66
2020/10/23,113.6678708,160.22,372.294218,102.75,45.46952467,212.4843502,135.6919995,488.28,132.836402,196.92
2020/10/26,113.6777515,160.352,361.4074445,104.5,44.07336499,206.4408837,131.2089541,488.24,131.4086677,195.83
2020/10/27,115.209264,164.3165,360.3059823,95.1575,43.05454577,209.5559713,133.7599966,488.93,132.4175999,196.92
2020/10/28,109.8736721,158.139,356.8540785,87.28,41.74328769,199.1690704,126.0744193,486.24,127.7060766,194.85
2020/10/29,113.9445311,160.5505,364.7216655,83.8225,41.61121853,201.1737325,130.0382702,504.21,127.5347485,192.34
2020/10/30,107.5615822,151.8075,355.2313887,79.895,41.77158822,198.9627081,125.1458598,475.74,126.8684725,166.8
2020/11/2,107.4726557,150.224,360.3603642,78,41.94139143,198.8251333,125.6126357,484.12,128.6388631,168.51
2020/11/3,109.1227369,152.4205,367.1194028,82.9425,42.30929837,202.8541109,129.9933399,487.22,130.4378083,168.5
2020/11/4,113.5789443,162.058,377.9141302,86.125,43.11114683,212.6415786,137.7288397,496.95,131.2183031,180
2020/11/5,117.6102804,166.1,392.9024217,88.7775,43.4057129,219.4220531,141.3806746,513.76,131.3991494,181.75
2020/11/6,117.4766599,165.5685,400.8455254,90.33,43.13015124,219.8446045,145.3944479,514.73,131.713251,173.63
2020/11/9,115.1308879,157.187,400.9343303,85.96,43.32969589,214.6069335,136.0963722,470.5,131.7798786,168.46
2020/11/10,114.7844659,151.751,393.9976819,84.8825,43.17766187,207.3547738,127.5022044,480.24,134.8923394,171.78
2020/11/11,118.2684817,156.8695,412.4987001,86.875,44.04235536,212.798807,133.9721675,490.76,136.9673133,170.75
2020/11/12,117.9913441,155.514,407.2394773,84.175,42.71205768,211.708035,134.3590673,486.77,136.9102039,168.79
2020/11/13,118.040833,156.4405,414.0182504,84.1,43.19666612,212.7594999,132.7640416,482.84,137.7382898,175.91
2020/11/16,119.0702013,156.553,420.8463594,85.0075,43.89032134,213.4670277,134.9431611,479.1,138.7377039,177.19
2020/11/17,118.169504,156.783,420.8167578,83.5875,43.263181,210.7450111,134.0146016,480.63,138.242756,173.17
2020/11/18,116.823407,155.273,418.1822128,82.3025,42.81658107,207.9666057,134.079501,481.79,136.4723654,174.07
2020/11/19,117.4271711,155.851,417.7381884,82.66,43.34870014,209.2868409,134.1943228,484.67,136.415256,174.37
2020/11/20,116.1404607,154.97,417.9651342,78.9675,43.13015124,207.2867831,130.6747827,488.24,136.5104383,173.41
2020/11/23,112.6861381,154.9195,421.4778609,80.2725,43.7667937,207.010913,131.1964734,476.62,136.1297092,168.07
2020/11/24,113.9926441,155.903,418.6361045,78.33,44.6694957,210.7056011,129.3767963,482.88,137.0910503,164.63
2020/11/25,114.8438525,159.2535,417.8565949,78.1375,44.7075042,210.7154536,132.1425058,485,137.2147873,165.45
2020/11/27,115.3981277,159.767,431.9568375,79.5525,45.08758925,212.0553939,132.4070954,491.36,137.6335893,169.12
2020/11/30,117.8329797,158.402,431.9173687,79.92,45.94278062,210.9125037,133.807423,490.7,137.2814149,170.31
2020/12/1,121.4654622,161.004,443.274527,81.93,47.0925379,213.020939,133.6926012,504.58,139.032769,177.41
2020/12/2,121.821782,160.1765,445.0111559,83.3,47.41561019,212.1933289,135.2352081,503.38,137.6526258,177.04
2020/12/3,121.6832132,159.3365,446.8859257,86.1575,48.45134196,211.0799962,133.7920197,497.52,138.4698322,180.16
2020/12/4,121.0002669,158.129,458.2233497,87.0075,49.39680352,211.1982262,135.4124851,498.31,139.8118728,179.23
2020/12/7,122.4849327,157.9,463.4924396,84.35,47.70067398,211.1292587,135.896877,515.78,139.3517446,179.24
2020/12/8,123.1084924,158.8645,462.3478433,87.04,48.16627817,212.823889,133.3325965,512.66,139.4955347,184.46
2020/12/9,120.5350716,155.21,446.8760585,83.3475,47.57714634,208.6759858,129.1453537,493.6,139.6584968,181.36
2020/12/10,121.9801463,155.0745,451.7208585,86.7975,47.75768674,207.4148656,129.5598333,501.09,138.6807243,186.55
2020/12/11,121.1586312,155.821,446.6195111,86.9275,47.25407405,210.114451,129.9693192,503.22,138.9683045,191.175
2020/12/14,120.5350716,157.8485,446.9747306,88.3975,47.95723139,211.0405862,132.9206138,522.42,138.2589401,193.59
2020/12/15,126.5727127,158.256,463.0681496,88.5525,48.14252285,210.9716187,133.4374648,519.78,138.7765844,196.02
2020/12/16,126.5034283,162.048,465.2685374,88.0875,48.5748696,216.0456571,132.2589445,524.83,138.8916164,197.7
2020/12/17,127.38433,161.804,470.9619173,89.4775,48.12826967,216.1835921,133.2452062,532.9,139.6776688,197.92
2020/12/18,125.3602356,160.0825,470.9027141,89.6425,45.09709138,215.3658344,132.5535746,534.45,140.8471613,201.15
2020/12/21,126.9191347,160.309,465.9888437,87.2125,44.05185749,219.3068351,133.1553191,528.91,139.3805026,197.84
2020/12/22,130.5318216,160.326,469.8567898,88.5575,43.87131709,220.6369228,132.6159962,527.33,138.057634,196.91
2020/12/23,129.6212266,159.2635,468.3175051,88.9975,44.25140214,217.7599924,129.9293694,514.48,138.4314882,191.19
2020/12/24,130.6209016,158.6345,476.6750317,88.755,44.72650845,219.4644751,129.7745637,513.97,139.0545785,190.61
2020/12/28,135.2926501,164.198,473.862877,90.5775,44.72650845,221.641878,128.8382393,519.12,140.8279893,185.86
2020/12/29,133.4912556,166.1,477.582815,89.225,46.93100175,220.8438254,129.270197,530.87,141.3168755,186.21
2020/12/30,132.3530118,164.2925,483.4044687,90.6925,46.32286567,218.4102575,131.2926577,524.59,141.2114295,183.7
2020/12/31,131.3335412,162.8465,481.2435498,92.43,47.33959318,219.1393426,130.3862957,540.73,142.1604439,175.14
2021/1/4,128.0870719,159.3315,493.3604833,89.435,47.19706129,214.4791093,130.9705621,522.86,138.2972842,168.43
2021/1/5,129.6707155,160.9255,498.6493077,92.1875,48.09026116,214.6860118,133.87941,520.8,138.7094823,169
2021/1/6,125.3057979,156.919,483.7103522,93.98,48.55586535,209.1193484,125.9868194,500.49,137.0127596,166.75
2021/1/7,129.5816355,158.108,494.7714943,96.79,49.59159711,215.0702594,133.2726717,508.89,136.5718034,176.36
2021/1/8,130.7000838,159.135,501.9844245,97.0225,49.07848229,216.3806421,132.601015,510.4,138.2110101,177.66
2021/1/11,127.6614677,155.7105,501.204915,92.66,48.97395891,214.2820593,136.044192,499.1,136.2075352,179.04
2021/1/12,127.4833078,156.0415,507.1055063,90.0425,50.58932037,211.7598188,134.6784068,494.25,135.5748589,180.37
2021/1/13,129.5519422,158.2945,507.2337801,90.6375,54.11460923,213.1490216,135.1478174,507.79,136.6868354,176.69
2021/1/14,127.5921833,156.3735,537.4175744,88.02,56.30009828,209.877991,131.8369743,500.86,135.8911971,175.86
2021/1/15,125.8402776,155.2125,520.4953099,88.55,54.71324318,209.5134484,128.4337472,497.98,135.5365149,185.75
2021/1/19,126.5232239,156.038,542.2031711,89.41,55.10283036,213.2475466,130.0891687,501.77,136.1787772,188.78
2021/1/20,130.6802882,163.169,542.0847646,91.03,55.74897495,221.0310229,133.489899,586.34,135.4789989,190.8
2021/1/21,135.47081,165.3495,563.1611244,91.875,59.35028082,221.6517305,138.5011073,579.84,133.8302061,185.78
2021/1/22,137.64832,164.6115,561.8882544,92.53,53.83904757,222.6172757,136.9530509,565.17,132.8524337,182.75
2021/1/25,141.4589623,164.7,560.0726878,94.0975,52.67978816,226.1444713,136.3612939,556.78,134.3766084,180.12
2021/1/26,141.6965089,166.3065,541.7098106,90.355,52.46123925,228.9031718,134.1840275,561.93,135.9295411,172.64
2021/1/27,140.6077539,161.629,517.6634207,87.41,50.92189479,229.4647644,129.0155167,523.28,132.3252035,162.69
2021/1/28,135.688561,161.881,539.9534473,91.7225,53.27367105,235.4058229,130.3463458,538.6,133.427594,162.57
2021/1/29,130.6110038,160.31,527.0668715,93.7125,52.74630304,228.5386292,129.7346139,532.39,130.9160608,164.27
2021/2/1,132.7687182,167.144,547.0282366,95.655,53.86755395,236.115203,132.2040135,539.04,131.309087,162.86
2021/2/2,133.6100288,169,546.150055,98.6575,55.11233249,235.977268,135.3975039,548.16,132.6511276,166.05
2021/2/3,132.5707628,165.6265,535.7006799,97.9225,54.80826445,239.4157911,135.1353331,539.45,132.3060315,163.11
2021/2/4,135.9854942,166.55,548.0642937,100.8125,56.20159371,238.4403934,136.4711559,552.16,133.8973082,165.42
2021/2/5,135.5642099,167.6075,545.4692175,102.7575,55.61845079,238.6275909,135.7395745,550.79,135.1243167,190.61
2021/2/8,135.7128984,166.147,556.5106251,100.825,56.55530335,238.8936085,144.206444,547.92,134.5875005,177.15
2021/2/9,134.8207677,165.25,557.9907066,100.2575,56.19203399,240.1744337,142.4536447,559.07,133.8206201,175.73
2021/2/10,134.2061888,164.329,559.3622487,99.86,56.26851175,239.238446,147.4573624,563.59,131.9992793,169.35
2021/2/11,133.9484622,163.1065,583.6553189,102.55,57.98926135,240.8838138,152.3162619,557.59,129.3823001,172.02
2021/2/12,134.1863637,163.8855,590.0492708,103.14,59.08862914,241.3764389,149.4248921,556.52,128.3278397,165.84
2021/2/16,132.025425,163.4475,595.1308838,101.095,59.71957066,240.1054662,153.110265,557.28,128.8167259,159.34
2021/2/17,129.6959727,165.432,579.7775055,103.53,59.12686802,241.1522374,148.8730849,551.34,128.8934139,158.83
2021/2/18,128.5758531,166.4115,574.7452286,102.71,58.89743474,240.7473545,148.1040504,548.22,129.7657403,158.62
2021/2/19,128.7344541,162.495,586.5069425,104.735,60.23579554,237.9625497,149.0778278,540.22,127.0241431,157.75
2021/2/22,124.8982923,159.037,570.8180791,103.015,58.03705995,231.5831744,143.3774848,533.78,126.5256709,157.58
2021/2/23,124.7595164,159.725,568.4203472,101.695,58.42900847,230.3586504,141.2426651,546.15,127.2829652,157.03
2021/2/24,124.2539757,157.9765,587.1088423,101.41,60.4078705,231.6226752,144.8081885,553.41,126.6215309,155.02
2021/2/25,119.9320983,152.858,552.3367954,98.8675,57.74070863,226.1320673,132.9081294,546.7,124.618056,150.09
2021/2/26,120.1997375,154.6465,559.5595929,99.445,58.10397799,229.4797581,136.9730258,538.85,123.8415897,151.11
2021/3/1,126.672641,157.307,575.80102,99.1675,60.11151918,233.9828466,138.2439302,550.64,125.2123883,152.55
2021/3/2,124.0259867,154.7265,555.6620451,97.9775,58.5437251,230.951162,133.8943911,547.82,125.6437585,153.71
2021/3/3,120.9927425,150.25,536.3815174,92.175,57.26272263,224.7199146,127.8869337,520.7,123.7936596,147.93
2021/3/4,119.0796178,148.8785,503.7210534,89.0675,55.76184659,223.9002735,123.5473822,511.29,124.482113,145.45
2021/3/5,120.3583385,150.023,520.0414182,91.0225,58.06573911,228.709493,124.4587379,516.39,128.5403671,149.35
2021/3/8,115.3425816,147.5975,495.5214022,88.015,57.21492403,224.5520363,115.7871254,493.33,127.6707412,148.68
2021/3/9,120.0262676,153.1425,532.3556959,90.735,59.91076506,230.8622853,125.0886606,506.44,127.7866913,150.56
2021/3/10,118.9309294,152.882,516.3806834,89.0975,59.50925682,229.5192589,124.5691334,504.54,129.0718051,149.55
2021/3/11,120.8936169,155.6795,537.1708942,91.695,60.52258714,234.1704752,129.8168576,523.06,128.7239548,153.09
2021/3/12,119.9717485,154.4745,530.4907932,89.4325,60.13063862,232.8076985,128.4431078,518.02,128.5500296,150.73
2021/3/15,122.9058671,154.084,539.9238457,90.4825,60.9814537,231.8794302,131.7925595,520.25,128.5403671,151.67
2021/3/16,124.4720521,154.593,542.0847646,88.6625,61.92786597,234.7432365,132.7916503,524.03,129.487293,147.43
2021/3/17,123.6691345,156.7865,552.1394512,87.925,62.88383797,234.0815985,133.2911957,524.44,129.1104552,149.78
2021/3/18,119.4761204,151.3995,532.030078,84.7875,60.91931552,227.8404759,127.1093216,504.79,128.0572416,144.91
2021/3/19,118.940842,153.748,540.1507915,86.1575,60.95277454,227.4750937,128.340701,512.18,129.960756,146.62
2021/3/22,122.3111133,155.5435,568.3414095,89.955,62.74044217,233.0447031,131.742605,523.11,133.1493842,148.13
2021/3/23,121.4685455,156.875,551.4487466,91.0425,60.68510238,234.614859,130.5886552,535.09,134.7533608,143.84
2021/3/24,119.0399676,154.3535,570.8970168,88.9325,59.3085027,232.5213179,126.3150445,520.81,134.1252977,140.19
2021/3/25,119.5355957,152.313,576.2450445,87.0475,59.28938326,229.4402573,125.2385242,502.86,134.9176235,139.28
2021/3/26,120.1501746,152.6015,617.3617071,88.1825,62.01390345,233.5285876,128.2757601,508.05,137.884014,139.67
2021/3/29,120.3286008,153.7865,599.9263477,87.3425,61.66019382,232.3040636,129.364769,513.95,139.9228036,139.93
2021/3/30,118.8516289,152.7645,593.30545,86.8,60.96233426,228.9563728,128.6004646,513.39,137.7294138,137.51
2021/3/31,121.0819555,154.704,609.1620559,89.8475,61.18220782,232.8274489,133.361132,521.66,136.6762003,138.86
2021/4/1,121.9245234,158.05,628.6399278,91.375,61.70799242,239.3253265,137.9919177,539.42,136.5119376,143.4
2021/4/5,124.7991666,161.3365,631.9849119,92.04,63.61037669,245.9614569,139.7478197,540.67,138.3284895,143.73
2021/4/6,125.1064561,161.191,619.660767,93.25,62.67352413,244.7665584,138.4889653,544.53,138.8212774,145.25
2021/4/7,126.7816792,163.9695,618.2398888,92.35,63.33314481,246.781098,141.3064013,546.99,138.5700522,144.63
2021/4/8,129.2201697,164.965,631.3830121,94.595,64.09792241,250.089288,143.0398237,554.58,137.7294138,144.47
2021/4/9,131.83213,168.61,625.8968435,95.7225,65.25464852,252.6568384,143.8690691,555.31,137.7584014,142.85
2021/4/12,130.0924752,168.9695,622.0584989,96.7875,62.52534847,252.7160896,151.9517133,552.78,138.1932143,140.72
2021/4/13,133.2545828,170,620.7658945,97.025,62.34849365,255.2638896,156.6524353,553.73,138.2222018,140.89
2021/4/14,130.8755677,166.65,622.6110627,97.775,61.3638425,252.4000834,152.631095,540.02,137.3139259,144.2
2021/4/15,133.3239707,168.9545,633.5636654,99.8725,62.15729925,256.2612842,161.2257733,549.22,137.5071761,149.64
2021/4/16,132.9869436,169.972,637.1158609,100.01,61.89918681,257.4858083,158.9803168,546.54,139.2947404,145.5
2021/4/19,133.6609978,168.6005,621.7427482,98.26,60.82849818,255.5107695,153.4778244,554.44,139.8648285,144.01
2021/4/20,131.9461245,166.7345,608.7476331,97.2275,59.93944422,255.0367602,151.5745565,549.57,140.7924294,144.76
2021/4/21,132.3327144,168.101,646.7857264,100.405,60.89541622,257.3278052,153.4653358,508.9,142.0195682,147.49
2021/4/22,130.7863546,165.452,638.4972702,102.595,59.81516786,253.960364,148.3674752,508.78,141.1402798,143.65
2021/4/23,133.1455446,167.044,662.0009637,103.75,56.63178111,257.8906912,152.5137019,505.55,140.9083796,147.23
2021/4/26,133.5420471,170.45,661.5372048,104.6925,56.17291455,258.285699,154.6392674,510.3,138.5217396,147.48
2021/4/27,133.2149325,170.8715,663.8757335,105.425,55.41769667,258.7004571,153.6776426,505.55,138.0676017,144.24
2021/4/28,132.4120149,172.925,656.5049279,106.4425,55.08310648,251.3829384,152.6285973,506.52,137.0433757,144.52
2021/4/29,132.3128893,173.5655,653.6829059,105.425,55.71404799,249.3585236,153.1081609,509,139.0821652,139.23
